imdb_id;keylist_fifteen
48347;['prison', 'poker', 'gambling', 'undergroundworld', 'senseofguilt', 'jazz', 'drugdealer', 'rehabilitation', 'junkie', 'wheelchair', 'suspicionofmurder', 'coldturkey', 'exlover', 'drums', 'insanity']
407265;['independentfilm', 'newyork', 'gay', 'fathersonrelationship', 'losangeles', 'roadtrip', 'usa', 'parentchildrelationship', 'waitress', 'motel', 'cocaine', 'drugaddiction', 'runaway', 'individual', 'sexualabuse']
119314;['newyork', 'lovetriangle', 'motherdaughterrelationship', 'horse', 'travel', 'nature', 'animal', 'marriagecrisis', 'ranch', 'trauma', 'horsebackriding', 'montana', 'countrylife', 'crisis', 'confidence']
115632;['newyork', 'sex', 'drugabuse', 'homelessperson', 'newlove', 'drugaddiction', 'overdose', 'graffiti', 'streetart', 'vernissage', 'exhibit', 'friendship', 'independentfilm', 'drug', 'celebration']
69113;['prostitute', 'wifehusbandrelationship', 'brothersisterrelationship', 'ship', 'disaster', 'faith', 'travel', 'sea', 'shipwreck', 'newyearseve', 'lifeanddeath', 'disasterfilm', 'cruise', 'disastermovie', 'wave']
237539;['suicide', 'marriage', 'wifehusbandrelationship', 'dancing', 'depression', 'mother', 'marriagecrisis', 'marriedcouple', 'venice', 'freedom', 'littleboy', 'familyholiday', 'trip', 'busride', 'familysdailylife']
276919;['police', 'friendship', 'rape', 'blackmail', 'mountain', 'exploitation', 'hoodlum', 'slavery', 'bankrobber', 'refugee', 'bondage', 'americandream', 'villagelife', 'rockymountains', 'mountainvillage']
308476;['sex', 'friendship', 'war', 'lovetriangle', 'russia', 'twins', 'russian', 'unsociability', 'patriotism', 'hostility', 'wound', 'finland', 'peace', 'languagebarrier', 'lapland']
413300;['dualidentity', 'amnesia', 'sandstorm', 'loveofoneslife', 'forgiveness', 'spider', 'wretch', 'deathofafriend', 'egomania', 'sand', 'hostility', 'marvelcomic', 'sequel', 'superhero', 'revenge']
40766;['newyork', 'posttraumaticstressdisorder', 'mexico', 'singleparent', 'jealousy', 'clerk', 'loveofoneslife', 'architect', 'honeymoon', 'psychoanalysis', 'room', 'neurosis', 'sigmundfreud', 'fetishism']
95016;['murder', 'basedonnovel', 'violence', 'kidnapping', 'losangeles', 'journalist', 'hostage', 'shootout', 'explosion', 'heist', 'terrorist', 'helicopter', 'fbiagent', 'fistfight', 'christmaseve']
120616;['s', 'remake', 'treasurehunt', 'egypt', 'mummy', 'pastor', 'secretsociety', 'library', 'sandstorm', 'oppositesattract', 'cairo', 'pyramid', 'solareclipse', 'ancientegypt', 'foreignlegion']
298130;['remake', 'ghost', 'island', 'investigation', 'journalist', 'horse', 'curse', 'television', 'drowning', 'paranormal', 'videotape', 'telephone', 'videoband', 'cabininthewoods', 'supernaturalhorror']
112384;['basedontruestory', 'survival', 'rescue', 'explosion', 'space', 'disaster', 'astronaut', 'moon', 'florida', 'imax', 'nasa', 'raceagainsttime', 'spaceman', 'courage', 'houston']
56869;['suspense', 'cigarettesmoking', 'basedonshortstory', 'socialite', 'schoolteacher', 'faceslap', 'petshop', 'playground', 'fireplace', 'seclusion', 'birdattack', 'rotoscoping', 'headwound', 'cigarettelighter', 'practicaljoke']
250258;['violence', 'prison', 'rape', 'torture', 'journalist', 'experiment', 'prisoner', 'asylum', 'manipulation', 'humiliation', 'prisoncell', 'imprisonment', 'authority', 'socialexperiment', 'aggression']
77766;['mayor', 'island', 'policechief', 'sailing', 'boataccident', 'dyinganddeath', 'panic', 'current', 'aggressionbyanimal', 'sequel', 'rescue', 'teenager', 'shark', 'greatwhiteshark', 'tourism']
405094;['nudity', 'suicide', 'corruption', 'blackmail', 'coldwar', 'berlin', 'germany', 'government', 'sovietunion', 'communism', 'propaganda', 'surveillance', 'interrogation', 'spying', 'heartbreak']
79470;['malenudity', 'dyinganddeath', 'resistance', 'anarchiccomedy', 'christianity', 'jesuschrist', 'miracle', 'romanempire', 'graffiti', 'crucifixion', 'montypython', 'jewry', 'gladiator', 'doomedman', 'balcony']
120885;['rape', 'war', 'extramaritalaffair', 'soldier', 'cia', 'usapresident', 'government', 'filmmaker', 'washingtondc', 'warveteran', 'senator', 'electioncampaign', 'presidentialelection', 'manipulationofthemedia', 'gulfwar']
319061;['circus', 'fathersonrelationship', 'witch', 'fish', 'fishing', 'loveofoneslife', 'leech', 'storyteller', 'apoplecticstroke', 'fair', 'mermaid', 'cancer', 'relationship', 'youth', 'gentlegiant']
384537;['violence', 'revenge', 'monster', 'blood', 'gore', 'torture', 'supernatural', 'surrealism', 'survival', 'demon', 'basedonvideogame', 'sadism', 'creature', 'goodvsevil', 'darkness']
274558;['suicide', 'gay', 'londonengland', 'depression', 'aids', 'poetry', 'drowning', 'delusion', 'literature', 'home', 'familysdailylife', 'selfdestruction', 'countrylife', 'homelessness', 'empowerment']
382625;['basedonnovel', 'paris', 'conspiracy', 'christianity', 'monk', 'catholicism', 'secretsociety', 'tomb', 'sect', 'holygrail', 'albino', 'louvre', 'pentagram', 'zurich', 'heresy']
362227;['friendship', 'newyork', 'airport', 'marriageproposal', 'illegalimmigration', 'stewardess', 'jazzmusician', 'languagebarrier', 'fastfoodrestaurant', 'securitycamera', 'easterneurope', 'passport', 'immigrationlaw', 'autograph', 'translation']
56592;['basedonnovel', 'brothersisterrelationship', 'courtcase', 'isolation', 'child', 'court', 'blackpeople', 'becominganadult', 'rightandjustice', 'sociallydeprivedfamily', 'arbitrarylaw', 'intolerance', 'treehouse', 'wrongaccusal', 'farmworker']
120338;['love', 's', 'd', 'ship', 'disaster', 'imax', 'shipwreck', 'epic', 'classdifferences', 'tragiclove', 'panic', 'starcrossedlovers', 'titanic', 'oceanliner', 'iceberg']
93058;['basedonnovel', 'violence', 'suicide', 'prostitute', 'war', 'rescue', 'racism', 'jungle', 'helicopter', 'vietnam', 'sniper', 'journalism', 'propaganda', 'combat', 'fighting']
83866;['farewell', 'homesickness', 'nasa', 'extraterrestrialtechnology', 'operation', 'spacemarine', 'lossoffather', 'hidingplace', 'ridingabicycle', 'flyingsaucer', 'prosecution', 'halloween', 'flowerpot', 'finger', 'single']
133093;['womandirector', 'martialarts', 'dystopia', 'fight', 'cyberpunk', 'artificialintelligence', 'savingtheworld', 'virtualreality', 'philosophy', 'prophecy', 'selfsacrifice', 'manvsmachine', 'truth', 'insurgence', 'messiah']
234215;['womandirector', 'martialarts', 'dystopia', 'fight', 'dyinganddeath', 'dream', 'future', 'hero', 'kungfu', 'faith', 'cyberpunk', 'computer', 'artificialintelligence', 'savingtheworld', 'virtualreality']
242653;['womandirector', 'dystopia', 'fight', 'dyinganddeath', 'dream', 'future', 'rescue', 'hero', 'kungfu', 'faith', 'cyberpunk', 'computer', 'artificialintelligence', 'savingtheworld', 'virtualreality']
408306;['revenge', 's', 'paris', 'hostage', 'assassination', 'israel', 'intelligence', 'hotelroom', 'olympicgames', 'munich', 'israeli', 'palestinian', 'mossad', 'plo', 'beirut']
363163;['worldwarii', 'dyinganddeath', 'historicalfigure', 'berlin', 'poison', 'traitor', 'adolfhitler', 'minister', 'dictator', 'despair', 'clerk', 'destroy', 'germanshepherd', 'nationalsocialism', 'racepolitics']
325710;['japan', 'soldier', 'thcentury', 'alcoholic', 'samurai', 'sword', 'mercenary', 'warcrimes', 'general', 'swordplay', 'warveteran', 'emperor', 'slaughter', 'lossofhusband', 'katana']
120890;['duringcreditsstinger', 'rape', 'extramaritalaffair', 'blackmail', 'seduction', 'eroticism', 'millionaire', 'poison', 'single', 'courtcase', 'florida', 'court', 'plannedmurder', 'upperclass', 'sexualabuse']
87332;['duringcreditsstinger', 'ghost', 'possession', 'giantmonster', 'mythology', 'haunting', 'supernaturalpowers', 'nerd', 'loser', 'paranormalphenomena', 'hybrid', 'slime', 'receptionist', 'gatekeeper', 'environmentalprotectionagency']
77631;['flyingcar', 'streetgang', 'running', 'graduation', 'musical', 'rivalry', 'basedonplayormusical', 'gossip', 'makeover', 'automobileracing', 'nostalgic', 'schooldance', 'peprally', 'wrongsideofthetracks', 'schoolprincipal']
95159;['robbery', 'infidelity', 'cheating', 'heartattack', 'heist', 'lawyer', 'silencer', 'courtroom', 'americanabroad', 'cultfilm', 'animalabuse', 'killingadog', 'gag', 'zoophilia', 'screwball']
117951;['basedonnovel', 'sex', 'friendship', 'londonengland', 'darkcomedy', 'surrealism', 'alcohol', 'cultfilm', 'nightclub', 'drugdealer', 'hallucination', 'drugaddiction', 'heroin', 'illegaldrugs', 'antihero']
32138;['basedonnovel', 'musical', 'music', 'dream', 'witch', 'secretidentity', 'adolescence', 'cowardliness', 'lion', 'kansas', 'classic', 'tornado', 'scarecrow', 'clock', 'crow']
243155;['womandirector', 'sex', 'duringcreditsstinger', 'christmas', 'londonengland', 'holiday', 'daughter', 'extramaritalaffair', 'lawyer', 'england', 'motherdaughterrelationship', 'reporter', 'alcohol', 'lovesickness', 'birthday']
92563;['southernusa', 'amnesia', 'drugaddiction', 'neworleans', 'neurosis', 'heart', 'fan', 'sanatorium', 'aggressionbyanimal', 'vision', 'blood', 'church', 'drug', 'demon', 'incest']
118799;['worldwarii', 'nazis', 'dyinganddeath', 'italy', 'loveofoneslife', 'fantasy', 'lossoffather', 'massmurder', 'fascism', 'selfsacrifice', 'riddle', 'concentrationcamp', 'deportation', 'jewpersecution', 'nationalsocialism']
116922;['murder', 'police', 'prison', 'jealousy', 'extramaritalaffair', 'dyinganddeath', 'dream', 'nightmare', 'eroticism', 'carcrash', 'paranoia', 'insanity', 'hallucination', 'transformation', 'motel']
212720;['alien', 'dystopia', 'prostitute', 'fairytale', 'adoption', 'android', 'artificialintelligence', 'lossofmother', 'doppelganger', 'prophecy', 'prosecution', 'extraterrestrialtechnology', 'destiny', 'gigolo', 'hologram']
55928;['londonengland', 'spy', 'england', 'assassination', 'secretagent', 'casino', 'spacemarine', 'intelligence', 'exoticisland', 'villain', 'secretmission', 'cardgame', 'secretorganization', 'secretintelligenceservice', 'jamaica']
332452;['brotherbrotherrelationship', 'adultery', 'mythology', 'beauty', 'trojanwar', 'bravery', 'wall', 'fraud', 'hostility', 'epic', 'swordfight', 'battlefield', 'ancientworld', 'pyre', 'ancientgreece']
13442;['silentfilm', 'vampire', 'castle', 'selfsacrifice', 'romania', 'lossofwife', 'transylvania', 'sleepwalking', 'realestateagent', 'realestate', 'ghostship', 'ghoul', 'vampirebat', 'nosferatu', 'shapeshifting']
57076;['duringcreditsstinger', 'londonengland', 'spy', 'england', 'assassin', 'assassination', 'russia', 'terror', 'venice', 'villain', 'kgb', 'secretmission', 'istanbul', 'secretorganization', 'secretintelligenceservice']
78875;['independentfilm', 'worldwarii', 'suicide', 'nazis', 'adultery', 'pregnancy', 'germany', 'circus', 'marriedcouple', 'puberty', 'childhoodmemory', 'familyfeud', 'familysdailylife', 'lonewolf', 'lolita']
117998;['wifehusbandrelationship', 'tornado', 'twister', 'oklahoma', 'metereologist', 'invention', 'climate', 'barn', 'naturaldisaster', 'cow', 'truck', 'disaster', 'auntniecerelationship', 'divorce']
62512;['londonengland', 'island', 'japan', 'england', 'soldier', 'killer', 'assassin', 'space', 'funeral', 'assassination', 'helicopter', 'russia', 'secretidentity', 'volcano', 'nasa']
64757;['suicide', 'londonengland', 'aftercreditsstinger', 'daughter', 'england', 'killer', 'secretidentity', 'espionage', 'honeymoon', 'villain', 'skiing', 'switzerland', 'secretmission', 'newidentity', 'britishsecretservice']
304141;['flying', 'traitor', 'magic', 'cuttingthecord', 'childhero', 'broom', 'sorcerersapprentice', 'schoolofwitchcraft', 'blackmagic', 'timetravel', 'bestfriend', 'werewolf', 'dark', 'muggle', 'aftercreditsstinger']
39689;['detective', 'smalltown', 'gasstation', 'deafmute', 'suppressedpast', 'femmefatale', 'partner', 'deception', 'briefcase', 'gangster', 'doublecross', 'classicnoir', 'taxevasion', 'framedformurder', 'filmnoir']
110912;['drugdealer', 'theft', 'boxer', 'brutality', 'brothel', 'redemption', 'transporter', 'crimeboss', 'stolenmoney', 'dancecontest', 'junkyard', 'massage', 'briefcase', 'kamikaze', 'ambiguousending']
66995;['murder', 'violence', 'aftercreditsstinger', 'spy', 'fight', 'secretagent', 'millionaire', 'smuggling', 'plasticsurgery', 'extortion', 'secretorganization', 'satellite', 'mastervillain', 'fingerprints', 'dirtbike']
71807;['martialarts', 'londonengland', 'aftercreditsstinger', 'england', 'hitman', 'assassin', 'gold', 'hongkong', 'duel', 'thailand', 'pistol', 'exoticisland', 'karate', 'villain', 'bangkok']
118884;['basedonnovel', 'scientist', 'religion', 'nasa', 'sabotage', 'newmexico', 'extraterrestrialtechnology', 'star', 'spirituality', 'fanatic', 'wormhole', 'aliencontact', 'primenumber', 'hamradio', 'mechanicalengineering']
112818;['prison', 'rape', 'courtcase', 'court', 'unsociability', 'cowardliness', 'therapist', 'deathpenalty', 'forgiveness', 'rageandhate', 'rightandjustice', 'sociallydeprivedfamily', 'despair', 'selfdiscovery', 'prisoncell']
112579;['adultery', 'wifehusbandrelationship', 'loveofoneslife', 'photographer', 'marriagecrisis', 'photography', 'secretlove', 'bridge', 'unsociability', 'peasant', 'loveatfirstsight', 'housewife', 'loveletter', 'motherrole', 'farewell']
76752;['murder', 'londonengland', 'spy', 'england', 'killer', 'terrorist', 'assassination', 'russia', 'submarine', 'shark', 'massmurder', 'egypt', 'plannedmurder', 'villain', 'kgb']
69089;['independentfilm', 'gay', 'drugdealer', 'unsimulatedsex', 'heroin', 'popculture', 'van', 'adulthumor', 'drag', 'trailerpark', 'cultclassic', 'fetishism', 'hitchhike', 'spanner', 'disgust']
81505;['hotel', 'isolation', 'hotelier', 'colorado', 'maze', 'bartender', 'ax', 'delusion', 'loneliness', 'caretaker', 'vision', 'snow', 'writer', 'alcoholic']
82398;['londonengland', 'england', 'assassin', 'motorcycle', 'undercover', 'mountain', 'sea', 'submarine', 'olympicgames', 'drugtraffic', 'kgb', 'skiing', 'secretmission', 'monastery', 'britishsecretservice']
42192;['jealousy', 'party', 'relationship', 'obsession', 'hollywood', 'melodrama', 'blackandwhite', 'actress', 'celebrity', 'theater', 'manipulation', 'broadway', 'basedonshortstory', 'engagement', 'director']
90264;['paris', 'londonengland', 'france', 'england', 'terrorist', 'fire', 'helicopter', 'sanfrancisco', 'snow', 'secretidentity', 'drugabuse', 'earthquake', 'villain', 'firemen', 'skiing']
93428;['prison', 'londonengland', 'escape', 'spy', 'england', 'airplane', 'assassination', 'russia', 'secretidentity', 'drugtraffic', 'falselyaccused', 'afghanistan', 'villain', 'kgb', 'moscow']
113189;['cuba', 'falselyaccused', 'secretidentity', 'computervirus', 'secretbase', 'secretintelligenceservice', 'kgb', 'satellite', 'specialcar', 'cossack', 'electromagneticpulse', 'timebomb', 'stpetersburgrussia', 'ejectionseat', 'redarmy']
181536;['basedonnovel', 'friendship', 'highschool', 'brotherbrotherrelationship', 'dyinganddeath', 'professor', 'scotland', 'becominganadult', 'poetry', 'unsociability', 'upperclass', 'literature', 'privateschool', 'fatherfigure', 'mentor']
109831;['friendship', 'wedding', 'loveofoneslife', 'funeral', 'marriageproposal', 'upperclass', 'bride', 'loveatfirstsight', 'witness', 'lonewolf', 'yuppie', 'weddingvows', 'bridesmaid', 'clumsyfellow', 'snob']
107822;['womandirector', 'marriage', 'jealousy', 'adultery', 'lovetriangle', 'eroticism', 'wilderness', 'sexuality', 'mother', 'scotland', 'isolation', 'secretlove', 'newzealand', 'arrangedmarriage', 'cultureclash']
120347;['londonengland', 'spy', 'england', 'motorcycle', 'china', 'television', 'intelligence', 'navy', 'secretservice', 'missile', 'tvstation', 'secretintelligenceservice', 'hamburggermany', 'manipulationofthemedia', 'newsbroadcast']
92099;['dyinganddeath', 'airplane', 'pilot', 'lovesickness', 'lossoflover', 'secretlove', 'cowardliness', 'usnavy', 'officer', 'hostility', 'selfdiscovery', 'dangerous', 'fighterpilot', 'airforce', 'battleassignment']
93389;['suicide', 'teacher', 'war', 'japan', 'china', 'suicideattempt', 'revolution', 'isolation', 'becominganadult', 'humanexperimentation', 'warcrimes', 'communism', 'arrangedmarriage', 'emperor', 'buddhism']
365748;['recordcollection', 'flower', 'cheese', 'pub', 'surrey', 'romanticcomedy', 'zombie', 'english', 'tvshowinfilm', 'survivalhorror', 'englishpub']
434409;['revenge', 'dystopia', 'detective', 'torture', 'government', 'catholicism', 'fascism', 'vatican', 'satanism', 'catholicpriest', 'activist', 'fascist', 'maskedvigilante', 'hatred', 'gnosticism']
119094;['revenge', 'losangeles', 'hospital', 'flashback', 'shootout', 'explosion', 'undercover', 'fbiagent', 'extremeviolence', 'deception', 'fistfight', 'tragedy', 'hostility', 'rageandhate', 'prisonescape']
116367;['nudity', 'vampire', 'brotherbrotherrelationship', 'sheriff', 'explosion', 'priest', 'eroticism', 'dancing', 'bankrobbery', 'extremeviolence', 'stripper', 'bankrobber', 'showdown', 'sexualobsession', 'preacher']
69747;['paris', 'newyork', 'wedding', 'revolution', 'prisoner', 'airport', 'anarchiccomedy', 'jew', 'falseidentity', 'prosecution', 'mistakeinperson', 'rabbi', 'liberationofprisoners', 'jewry', 'redhair']
74103;['circus', 'doublelife', 'restaurant', 'fastfoodrestaurant', 'plannedmurder', 'clown', 'tvstation', 'talkshow', 'falseidentity', 'restaurantcritic', 'todfeind', 'tvduel', 'kitchen', 'escape', 'torture']
71853;['holygrail', 'monk', 'scotlandyard', 'swordplay', 'camelot', 'roundtable', 'aggressionbyanimal', 'knight', 'kingarthur', 'weddingreception', 'midnightmovie', 'montypython', 'knightsoftheroundtable', 'anarchiccomedy']
83907;['friends', 'evil', 'occult', 'videonasty', 'stopmotion', 'chainsaw', 'falselyaccused', 'demonicpossession', 'beheading', 'audiotape', 'logcabin', 'necronomicon', 'lodge', 'unofficialremake', 'aggressionbyplant']
92991;['deer', 'bloodsplatter', 'taperecorder', 'chainsaw', 'spirit', 'violence', 'overthetop', 'shotinthearm', 'bookofthedead', 'eyeball', 'necronomicon', 'meatcleaver', 'shotthroughawall']
106308;['zombie', 'timetravel', 'witch', 'castle', 'knight', 'chainsaw', 'undead', 'doppelganger', 'prophecy', 'swordplay', 'supermarket', 'skeleton', 'middleages', 'goodandbad', 'windmill']
